division,date,GB,L,RA,RS,Tm,W,W-L%,pythW-L%
AL Central,2015-09-04 00:00:00,18.5,70,567,517,CHW,63,.474,.458
AL Central,2015-09-04 00:00:00,21.0,73,680,582,DET,61,.455,.429
AL West,2015-09-04 00:00:00,0.0,61,484,586,HOU,74,.548,.587
AL West,2015-09-04 00:00:00,3.0,63,615,589,TEX,70,.526,.480
AL West,2015-09-04 00:00:00,5.5,66,552,540,LAA,68,.507,.490
AL West,2015-09-04 00:00:00,10.0,71,624,538,SEA,64,.474,.433
AL West,2015-09-04 00:00:00,16.0,77,557,563,OAK,58,.430,.505
NL East,2015-09-04 00:00:00,0.0,60,502,555,NYM,74,.552,.546
NL East,2015-09-04 00:00:00,5.0,65,539,584,WSN,69,.515,.537
NL East,2015-09-04 00:00:00,18.5,79,557,505,MIA,56,.415,.455
NL East,2015-09-04 00:00:00,20.5,81,649,482,ATL,54,.400,.367
NL East,2015-09-04 00:00:00,21.5,82,690,525,PHI,53,.393,.378
NL Central,2015-09-04 00:00:00,0.0,48,410,546,STL,86,.642,.628
NL Central,2015-09-04 00:00:00,5.5,53,489,566,PIT,80,.602,.567
NL Central,2015-09-04 00:00:00,9.5,57,527,556,CHC,76,.571,.524
NL Central,2015-09-04 00:00:00,27.5,75,602,542,MIL,58,.436,.452
NL Central,2015-09-04 00:00:00,30.0,77,589,529,CIN,55,.417,.451
NL West,2015-09-04 00:00:00,0.0,58,484,551,LAD,76,.567,.559
NL West,2015-09-04 00:00:00,7.5,66,520,570,SFG,69,.511,.542
NL West,2015-09-04 00:00:00,11.5,70,595,608,ARI,65,.481,.510
NL West,2015-09-04 00:00:00,11.5,70,603,559,SDP,65,.481,.465
NL West,2015-09-04 00:00:00,20.0,78,701,607,COL,56,.418,.435
AL East,2015-09-05 00:00:00,0.0,58,544,737,TOR,77,.570,.635
AL East,2015-09-05 00:00:00,1.5,59,568,653,NYY,75,.560,.563
AL East,2015-09-05 00:00:00,10.0,68,524,511,TBR,67,.496,.489
AL East,2015-09-05 00:00:00,12.0,70,555,587,BAL,65,.481,.526
AL East,2015-09-05 00:00:00,14.0,72,653,618,BOS,63,.467,.475
AL Central,2015-09-05 00:00:00,0.0,53,516,603,KCR,82,.607,.571
AL Central,2015-09-05 00:00:00,12.0,65,593,582,MIN,70,.519,.491
AL Central,2015-09-05 00:00:00,16.5,69,551,546,CLE,65,.485,.496
AL Central,2015-09-05 00:00:00,17.5,70,568,523,CHW,64,.478,.462
AL Central,2015-09-05 00:00:00,20.0,73,680,588,DET,62,.459,.434
AL West,2015-09-05 00:00:00,0.0,62,487,588,HOU,74,.544,.585
AL West,2015-09-05 00:00:00,2.0,63,616,591,TEX,71,.530,.481
AL West,2015-09-05 00:00:00,5.5,67,554,541,LAA,68,.504,.489
AL West,2015-09-05 00:00:00,9.0,71,627,546,SEA,65,.478,.437
AL West,2015-09-05 00:00:00,16.0,78,565,566,OAK,58,.426,.501
NL East,2015-09-05 00:00:00,0.0,60,502,562,NYM,75,.556,.551
NL East,2015-09-05 00:00:00,5.0,65,541,592,WSN,70,.519,.541
NL East,2015-09-05 00:00:00,19.5,80,564,505,MIA,56,.412,.450
NL East,2015-09-05 00:00:00,21.5,82,657,484,ATL,54,.397,.364
NL East,2015-09-05 00:00:00,22.5,83,699,527,PHI,53,.390,.374
NL Central,2015-09-05 00:00:00,0.0,48,411,550,STL,87,.644,.630
NL Central,2015-09-05 00:00:00,6.5,54,493,567,PIT,80,.597,.564
NL Central,2015-09-05 00:00:00,9.5,57,527,558,CHC,77,.575,.526
NL Central,2015-09-05 00:00:00,27.0,75,611,557,MIL,60,.444,.458
NL Central,2015-09-05 00:00:00,31.5,79,604,538,CIN,55,.410,.447
NL West,2015-09-05 00:00:00,0.0,58,484,553,LAD,77,.570,.561
NL West,2015-09-05 00:00:00,7.5,66,523,577,SFG,70,.515,.545
NL West,2015-09-05 00:00:00,12.5,71,597,608,ARI,65,.478,.508
NL West,2015-09-05 00:00:00,12.5,71,605,559,SDP,65,.478,.464
NL West,2015-09-05 00:00:00,21.0,79,708,610,COL,56,.415,.432
AL East,2015-09-06 00:00:00,0.0,58,548,747,TOR,78,.574,.638
AL East,2015-09-06 00:00:00,1.5,59,572,659,NYY,76,.563,.564
AL East,2015-09-06 00:00:00,11.0,69,530,515,TBR,67,.493,.487
AL East,2015-09-06 00:00:00,13.0,71,565,591,BAL,65,.478,.521
AL East,2015-09-06 00:00:00,14.0,72,655,624,BOS,64,.471,.478
AL Central,2015-09-06 00:00:00,0.0,54,523,608,KCR,82,.603,.568
AL Central,2015-09-06 00:00:00,12.0,66,601,587,MIN,70,.515,.489
AL Central,2015-09-06 00:00:00,15.5,69,551,550,CLE,66,.489,.499
AL Central,2015-09-06 00:00:00,16.5,70,573,530,CHW,65,.481,.464
AL Central,2015-09-06 00:00:00,20.0,74,684,588,DET,62,.456,.431
AL West,2015-09-06 00:00:00,0.0,62,492,596,HOU,75,.547,.587
AL West,2015-09-06 00:00:00,3.0,64,623,591,TEX,71,.526,.476
AL West,2015-09-06 00:00:00,5.5,67,554,548,LAA,69,.507,.495
AL West,2015-09-06 00:00:00,9.0,71,629,549,SEA,66,.482,.438
AL West,2015-09-06 00:00:00,17.0,79,568,568,OAK,58,.423,.500
NL East,2015-09-06 00:00:00,0.0,61,506,565,NYM,75,.551,.550
NL East,2015-09-06 00:00:00,4.0,65,545,600,WSN,71,.522,.544
NL East,2015-09-06 00:00:00,18.5,80,567,509,MIA,57,.416,.451
NL East,2015-09-06 00:00:00,21.5,83,665,488,ATL,54,.394,.362
NL East,2015-09-06 00:00:00,22.5,84,705,529,PHI,53,.387,.372
NL Central,2015-09-06 00:00:00,0.0,49,418,551,STL,87,.640,.624
NL Central,2015-09-06 00:00:00,5.5,54,494,574,PIT,81,.600,.568
NL Central,2015-09-06 00:00:00,8.5,57,531,564,CHC,78,.578,.528
NL Central,2015-09-06 00:00:00,27.0,76,617,560,MIL,60,.441,.456
NL Central,2015-09-06 00:00:00,30.5,79,607,544,CIN,56,.415,.450
NL West,2015-09-06 00:00:00,0.0,58,485,558,LAD,78,.574,.564
NL West,2015-09-06 00:00:00,7.5,66,527,584,SFG,71,.518,.547
NL West,2015-09-06 00:00:00,13.5,72,603,612,ARI,65,.474,.507
NL West,2015-09-06 00:00:00,13.5,72,610,560,SDP,65,.474,.461
NL West,2015-09-06 00:00:00,22.0,80,715,614,COL,56,.412,.431
AL East,2015-09-07 00:00:00,0.0,59,559,751,TOR,78,.569,.632
AL East,2015-09-07 00:00:00,0.5,59,578,667,NYY,77,.566,.565
AL East,2015-09-07 00:00:00,11.0,70,535,519,TBR,67,.489,.486
AL East,2015-09-07 00:00:00,13.0,72,573,597,BAL,65,.474,.519
AL East,2015-09-07 00:00:00,13.0,72,659,635,BOS,65,.474,.483
AL Central,2015-09-07 00:00:00,0.0,55,529,610,KCR,82,.599,.565
AL Central,2015-09-07 00:00:00,11.0,66,603,593,MIN,71,.518,.492
AL Central,2015-09-07 00:00:00,14.5,69,553,553,CLE,67,.493,.500
AL Central,2015-09-07 00:00:00,16.5,71,576,532,CHW,65,.478,.464
AL Central,2015-09-07 00:00:00,19.0,74,688,593,DET,63,.460,.432
AL West,2015-09-07 00:00:00,0.0,63,502,605,HOU,75,.543,.585
AL West,2015-09-07 00:00:00,2.0,64,623,594,TEX,72,.529,.478
AL West,2015-09-07 00:00:00,5.5,68,561,553,LAA,69,.504,.493
AL West,2015-09-07 00:00:00,9.0,72,632,549,SEA,66,.478,.436
AL West,2015-09-07 00:00:00,16.0,79,577,578,OAK,59,.428,.501
NL East,2015-09-07 00:00:00,0.0,61,511,573,NYM,76,.555,.552
NL East,2015-09-07 00:00:00,5.0,66,553,605,WSN,71,.518,.541
NL East,2015-09-07 00:00:00,19.5,81,576,510,MIA,57,.413,.445
NL East,2015-09-07 00:00:00,21.5,83,667,495,ATL,55,.399,.367
NL East,2015-09-07 00:00:00,23.5,85,712,531,PHI,53,.384,.369
NL Central,2015-09-07 00:00:00,0.0,50,427,551,STL,87,.635,.615
NL Central,2015-09-07 00:00:00,5.5,55,497,575,PIT,81,.596,.566
NL Central,2015-09-07 00:00:00,7.5,57,531,573,CHC,79,.581,.535
NL Central,2015-09-07 00:00:00,26.0,76,618,569,MIL,61,.445,.462
NL Central,2015-09-07 00:00:00,29.5,79,608,547,CIN,57,.419,.452
NL West,2015-09-07 00:00:00,0.0,58,490,565,LAD,79,.577,.565
NL West,2015-09-07 00:00:00,8.5,67,533,585,SFG,71,.514,.542
NL West,2015-09-07 00:00:00,13.5,72,604,618,ARI,66,.478,.510
NL West,2015-09-07 00:00:00,14.5,73,616,564,SDP,65,.471,.460
NL West,2015-09-07 00:00:00,22.0,80,719,620,COL,57,.416,.433
AL East,2015-09-08 00:00:00,0.0,59,560,756,TOR,79,.572,.634
AL East,2015-09-08 00:00:00,1.5,60,580,668,NYY,77,.562,.564
AL East,2015-09-08 00:00:00,12.0,71,543,526,TBR,67,.486,.485
AL East,2015-09-08 00:00:00,13.0,72,574,599,BAL,66,.478,.519
AL East,2015-09-08 00:00:00,14.0,73,664,636,BOS,65,.471,.480
AL Central,2015-09-08 00:00:00,0.0,55,531,614,KCR,83,.601,.566
AL Central,2015-09-08 00:00:00,12.0,67,607,595,MIN,71,.514,.491
AL Central,2015-09-08 00:00:00,15.5,70,560,557,CLE,67,.489,.498
AL Central,2015-09-08 00:00:00,16.5,71,580,539,CHW,66,.482,.467
AL Central,2015-09-08 00:00:00,19.0,74,695,601,DET,64,.464,.434
AL West,2015-09-08 00:00:00,0.0,64,506,605,HOU,75,.540,.581
AL West,2015-09-08 00:00:00,1.0,64,629,603,TEX,73,.533,.481
AL West,2015-09-08 00:00:00,5.5,69,567,557,LAA,69,.500,.492
AL West,2015-09-08 00:00:00,9.0,73,641,555,SEA,66,.475,.434
AL West,2015-09-08 00:00:00,15.0,79,577,582,OAK,60,.432,.504
NL East,2015-09-08 00:00:00,0.0,61,518,581,NYM,77,.558,.552
NL East,2015-09-08 00:00:00,6.0,67,561,612,WSN,71,.514,.540
NL East,2015-09-08 00:00:00,19.5,81,580,516,MIA,58,.417,.447
NL East,2015-09-08 00:00:00,22.5,84,672,495,ATL,55,.396,.364
NL East,2015-09-08 00:00:00,23.5,85,712,536,PHI,54,.388,.373
NL Central,2015-09-08 00:00:00,0.0,51,435,556,STL,87,.630,.610
NL Central,2015-09-08 00:00:00,4.5,55,500,582,PIT,82,.599,.569
NL Central,2015-09-08 00:00:00,6.5,57,536,581,CHC,80,.584,.537
NL Central,2015-09-08 00:00:00,26.0,77,624,573,MIL,61,.442,.461
NL Central,2015-09-08 00:00:00,29.5,80,615,550,CIN,57,.416,.449
NL West,2015-09-08 00:00:00,0.0,58,494,571,LAD,80,.580,.566
NL West,2015-09-08 00:00:00,8.5,67,535,591,SFG,72,.518,.545
NL West,2015-09-08 00:00:00,14.5,73,610,620,ARI,66,.475,.507
NL West,2015-09-08 00:00:00,14.5,73,617,566,SDP,66,.475,.461
NL West,2015-09-08 00:00:00,23.0,81,721,621,COL,57,.413,.432
AL East,2015-09-09 00:00:00,0.0,60,570,760,TOR,79,.568,.629
AL East,2015-09-09 00:00:00,1.5,61,585,671,NYY,77,.558,.562
AL East,2015-09-09 00:00:00,11.0,71,543,534,TBR,68,.489,.492
AL East,2015-09-09 00:00:00,12.0,72,577,604,BAL,67,.482,.521
AL East,2015-09-09 00:00:00,13.0,73,668,646,BOS,66,.475,.485
AL Central,2015-09-09 00:00:00,0.0,56,534,616,KCR,83,.597,.565
AL Central,2015-09-09 00:00:00,11.0,67,609,598,MIN,72,.518,.492
AL Central,2015-09-09 00:00:00,14.5,70,564,563,CLE,68,.493,.499
AL Central,2015-09-09 00:00:00,16.5,72,586,543,CHW,66,.478,.465
AL Central,2015-09-09 00:00:00,19.0,75,703,601,DET,64,.460,.429
AL West,2015-09-09 00:00:00,0.0,64,511,616,HOU,76,.543,.585
AL West,2015-09-09 00:00:00,2.0,65,635,603,TEX,73,.529,.476
AL West,2015-09-09 00:00:00,5.5,69,569,560,LAA,70,.504,.493
AL West,2015-09-09 00:00:00,9.0,73,641,561,SEA,67,.479,.439
AL West,2015-09-09 00:00:00,16.0,80,588,587,OAK,60,.429,.499
NL East,2015-09-09 00:00:00,0.0,61,521,586,NYM,78,.561,.554
NL East,2015-09-09 00:00:00,7.0,68,566,615,WSN,71,.511,.538
NL East,2015-09-09 00:00:00,19.5,81,582,521,MIA,59,.421,.450
NL East,2015-09-09 00:00:00,22.5,84,673,503,ATL,56,.400,.370
NL East,2015-09-09 00:00:00,24.5,86,720,537,PHI,54,.386,.369
NL Central,2015-09-09 00:00:00,0.0,51,438,560,STL,88,.633,.611
NL Central,2015-09-09 00:00:00,4.5,55,504,587,PIT,83,.601,.569
NL Central,2015-09-09 00:00:00,7.5,58,540,584,CHC,80,.580,.536
NL Central,2015-09-09 00:00:00,27.0,78,629,575,MIL,61,.439,.459
NL Central,2015-09-09 00:00:00,30.5,81,620,554,CIN,57,.413,.449
NL West,2015-09-09 00:00:00,0.0,59,497,573,LAD,80,.576,.565
NL West,2015-09-09 00:00:00,8.5,68,537,592,SFG,72,.514,.544
NL West,2015-09-09 00:00:00,13.5,73,611,622,ARI,67,.479,.508
NL West,2015-09-09 00:00:00,13.5,73,621,577,SDP,67,.479,.466
NL West,2015-09-09 00:00:00,23.0,82,732,625,COL,57,.410,.428
AL East,2015-09-10 00:00:00,0.0,60,570,760,TOR,79,.568,.629
AL East,2015-09-10 00:00:00,1.5,61,585,671,NYY,77,.558,.562
AL East,2015-09-10 00:00:00,11.0,71,543,534,TBR,68,.489,.492
AL East,2015-09-10 00:00:00,12.0,72,577,604,BAL,67,.482,.521
AL East,2015-09-10 00:00:00,13.0,73,668,646,BOS,66,.475,.485
AL Central,2015-09-10 00:00:00,0.0,56,534,616,KCR,83,.597,.565
AL Central,2015-09-10 00:00:00,11.0,67,609,598,MIN,72,.518,.492
AL Central,2015-09-10 00:00:00,14.0,70,569,570,CLE,69,.496,.501
AL Central,2015-09-10 00:00:00,16.5,72,586,543,CHW,66,.478,.465
AL Central,2015-09-10 00:00:00,19.5,76,710,606,DET,64,.457,.428
AL West,2015-09-10 00:00:00,0.0,64,511,616,HOU,76,.543,.585
AL West,2015-09-10 00:00:00,2.5,66,640,603,TEX,73,.525,.473
AL West,2015-09-10 00:00:00,5.5,69,569,560,LAA,70,.504,.493
AL West,2015-09-10 00:00:00,8.5,73,641,566,SEA,68,.482,.443
AL West,2015-09-10 00:00:00,16.0,80,588,587,OAK,60,.429,.499
NL East,2015-09-10 00:00:00,0.0,61,523,593,NYM,79,.564,.557
NL East,2015-09-10 00:00:00,7.5,68,566,615,WSN,71,.511,.538
NL East,2015-09-10 00:00:00,20.0,81,582,521,MIA,59,.421,.450
NL East,2015-09-10 00:00:00,23.5,85,680,505,ATL,56,.397,.367
NL East,2015-09-10 00:00:00,25.0,86,720,537,PHI,54,.386,.369
NL Central,2015-09-10 00:00:00,0.0,52,449,560,STL,88,.629,.600
NL Central,2015-09-10 00:00:00,4.5,56,510,591,PIT,83,.597,.567
NL Central,2015-09-10 00:00:00,7.0,58,540,584,CHC,80,.580,.536
NL Central,2015-09-10 00:00:00,26.0,78,633,581,MIL,62,.443,.461
NL Central,2015-09-10 00:00:00,29.5,81,620,565,CIN,58,.417,.458
NL West,2015-09-10 00:00:00,0.0,59,497,573,LAD,80,.576,.565
NL West,2015-09-10 00:00:00,8.5,68,537,592,SFG,72,.514,.544
NL West,2015-09-10 00:00:00,13.5,73,611,622,ARI,67,.479,.508
NL West,2015-09-10 00:00:00,14.0,74,625,580,SDP,67,.475,.466
NL West,2015-09-10 00:00:00,22.5,82,735,629,COL,58,.414,.429
AL East,2015-09-11 00:00:00,0.0,60,575,771,TOR,80,.571,.631
AL East,2015-09-11 00:00:00,2.5,62,596,676,NYY,77,.554,.557
AL East,2015-09-11 00:00:00,11.0,71,547,542,TBR,69,.493,.496
AL East,2015-09-11 00:00:00,12.0,72,585,618,BAL,68,.486,.525
AL East,2015-09-11 00:00:00,14.0,74,676,650,BOS,66,.471,.482
AL Central,2015-09-11 00:00:00,0.0,57,548,624,KCR,83,.593,.559
AL Central,2015-09-11 00:00:00,10.0,67,611,604,MIN,73,.521,.495
AL Central,2015-09-11 00:00:00,13.5,70,569,570,CLE,69,.496,.501
AL Central,2015-09-11 00:00:00,16.5,73,592,545,CHW,66,.475,.462
AL Central,2015-09-11 00:00:00,19.0,76,710,606,DET,64,.457,.428
AL West,2015-09-11 00:00:00,0.0,65,514,618,HOU,76,.539,.584
AL West,2015-09-11 00:00:00,1.5,66,640,607,TEX,74,.529,.476
AL West,2015-09-11 00:00:00,4.5,69,571,563,LAA,71,.507,.494
AL West,2015-09-11 00:00:00,8.5,74,645,568,SEA,68,.479,.442
AL West,2015-09-11 00:00:00,16.0,81,592,587,OAK,60,.426,.496
NL East,2015-09-11 00:00:00,0.0,61,524,598,NYM,80,.567,.560
NL East,2015-09-11 00:00:00,8.5,69,568,616,WSN,71,.507,.537
NL East,2015-09-11 00:00:00,20.0,81,583,523,MIA,60,.426,.450
NL East,2015-09-11 00:00:00,24.5,86,685,506,ATL,56,.394,.365
NL East,2015-09-11 00:00:00,26.5,88,732,541,PHI,54,.380,.365
NL Central,2015-09-11 00:00:00,0.0,53,453,562,STL,88,.624,.597
NL Central,2015-09-11 00:00:00,3.5,56,513,597,PIT,84,.600,.569
NL Central,2015-09-11 00:00:00,5.5,58,544,596,CHC,82,.586,.542
NL Central,2015-09-11 00:00:00,26.0,79,639,584,MIL,62,.440,.459
NL Central,2015-09-11 00:00:00,28.5,81,622,569,CIN,59,.421,.459
NL West,2015-09-11 00:00:00,0.0,60,509,577,LAD,80,.571,.557
NL West,2015-09-11 00:00:00,7.5,68,538,601,SFG,73,.518,.550
NL West,2015-09-11 00:00:00,12.5,73,615,634,ARI,68,.482,.514
NL West,2015-09-11 00:00:00,14.0,75,634,581,SDP,67,.472,.460
NL West,2015-09-11 00:00:00,21.5,82,737,633,COL,59,.418,.431
AL East,2015-09-12 00:00:00,0.0,60,587,790,TOR,82,.577,.633
AL East,2015-09-12 00:00:00,4.5,64,615,688,NYY,77,.546,.551
AL East,2015-09-12 00:00:00,12.5,72,557,546,TBR,69,.489,.491
AL East,2015-09-12 00:00:00,13.5,73,599,624,BAL,68,.482,.519
AL East,2015-09-12 00:00:00,14.5,74,680,660,BOS,67,.475,.486
AL Central,2015-09-12 00:00:00,0.0,57,554,638,KCR,84,.596,.564
AL Central,2015-09-12 00:00:00,11.0,68,619,606,MIN,73,.518,.490
AL Central,2015-09-12 00:00:00,14.0,70,569,570,CLE,69,.496,.501
AL Central,2015-09-12 00:00:00,16.5,73,594,553,CHW,67,.479,.467
AL Central,2015-09-12 00:00:00,19.5,76,710,606,DET,64,.457,.428
AL West,2015-09-12 00:00:00,0.0,66,517,620,HOU,76,.535,.582
AL West,2015-09-12 00:00:00,1.5,67,645,610,TEX,74,.525,.474
AL West,2015-09-12 00:00:00,3.5,69,573,566,LAA,72,.511,.494
AL West,2015-09-12 00:00:00,7.5,74,647,575,SEA,69,.483,.446
AL West,2015-09-12 00:00:00,15.0,81,595,592,OAK,61,.430,.498
NL East,2015-09-12 00:00:00,0.0,61,528,604,NYM,81,.570,.561
NL East,2015-09-12 00:00:00,9.5,70,570,616,WSN,71,.504,.535
NL East,2015-09-12 00:00:00,20.0,81,583,525,MIA,61,.430,.452
NL East,2015-09-12 00:00:00,25.5,87,691,510,ATL,56,.392,.365
NL East,2015-09-12 00:00:00,26.5,88,737,548,PHI,55,.385,.368
NL Central,2015-09-12 00:00:00,0.0,54,458,563,STL,88,.620,.593
NL Central,2015-09-12 00:00:00,2.5,56,515,607,PIT,85,.603,.575
NL Central,2015-09-12 00:00:00,5.5,59,551,601,CHC,82,.582,.540
NL Central,2015-09-12 00:00:00,26.0,80,649,586,MIL,62,.437,.453
NL Central,2015-09-12 00:00:00,27.5,81,623,574,CIN,60,.426,.463
NL West,2015-09-12 00:00:00,0.0,60,514,586,LAD,81,.574,.560
NL West,2015-09-12 00:00:00,7.5,68,538,609,SFG,74,.521,.556
NL West,2015-09-12 00:00:00,13.5,74,624,639,ARI,68,.479,.511
NL West,2015-09-12 00:00:00,15.0,76,642,581,SDP,67,.469,.454
NL West,2015-09-12 00:00:00,22.5,83,744,635,COL,59,.415,.428
AL East,2015-09-13 00:00:00,0.0,61,592,790,TOR,82,.573,.629
AL East,2015-09-13 00:00:00,3.5,64,615,693,NYY,78,.549,.554
AL East,2015-09-13 00:00:00,12.5,73,601,632,BAL,69,.486,.523
AL East,2015-09-13 00:00:00,12.5,73,559,546,TBR,69,.486,.489
AL East,2015-09-13 00:00:00,13.5,74,680,662,BOS,68,.479,.488
AL Central,2015-09-13 00:00:00,0.0,58,562,640,KCR,84,.592,.559
AL Central,2015-09-13 00:00:00,10.0,68,619,613,MIN,74,.521,.496
AL Central,2015-09-13 00:00:00,13.5,71,580,579,CLE,70,.496,.499
AL Central,2015-09-13 00:00:00,16.5,74,601,553,CHW,67,.475,.462
AL Central,2015-09-13 00:00:00,19.0,77,719,617,DET,65,.458,.430
AL West,2015-09-13 00:00:00,0.0,66,520,625,HOU,77,.538,.583
AL West,2015-09-13 00:00:00,1.5,67,649,622,TEX,75,.528,.481
AL West,2015-09-13 00:00:00,4.5,70,578,569,LAA,72,.507,.493
AL West,2015-09-13 00:00:00,8.5,75,650,577,SEA,69,.479,.446
AL West,2015-09-13 00:00:00,16.0,82,607,596,OAK,61,.427,.492
NL East,2015-09-13 00:00:00,0.0,61,535,614,NYM,82,.573,.563
NL East,2015-09-13 00:00:00,9.5,70,570,621,WSN,72,.507,.539
NL East,2015-09-13 00:00:00,21.0,82,588,525,MIA,61,.427,.448
NL East,2015-09-13 00:00:00,26.5,88,741,555,PHI,56,.389,.371
NL East,2015-09-13 00:00:00,26.5,88,701,517,ATL,56,.389,.364
NL Central,2015-09-13 00:00:00,0.0,54,460,572,STL,89,.622,.598
NL Central,2015-09-13 00:00:00,2.5,56,521,614,PIT,86,.606,.575
NL Central,2015-09-13 00:00:00,6.5,60,558,605,CHC,82,.577,.537
NL Central,2015-09-13 00:00:00,27.0,81,656,592,MIL,62,.434,.453
NL Central,2015-09-13 00:00:00,28.5,82,632,576,CIN,60,.423,.458
NL West,2015-09-13 00:00:00,0.0,60,517,590,LAD,82,.577,.560
NL West,2015-09-13 00:00:00,7.5,68,541,619,SFG,75,.524,.561
NL West,2015-09-13 00:00:00,14.5,75,628,642,ARI,68,.476,.510
NL West,2015-09-13 00:00:00,16.0,77,652,584,SDP,67,.465,.450
NL West,2015-09-13 00:00:00,22.5,83,746,638,COL,60,.420,.429
AL East,2015-09-14 00:00:00,0.0,61,592,790,TOR,82,.573,.629
AL East,2015-09-14 00:00:00,3.0,64,616,697,NYY,79,.552,.556
AL East,2015-09-14 00:00:00,12.0,73,601,634,BAL,70,.490,.524
AL East,2015-09-14 00:00:00,13.0,74,563,547,TBR,69,.483,.487
AL East,2015-09-14 00:00:00,14.0,75,682,662,BOS,68,.476,.486
AL Central,2015-09-14 00:00:00,0.0,59,570,643,KCR,84,.587,.555
AL Central,2015-09-14 00:00:00,9.0,68,620,620,MIN,75,.524,.500
AL Central,2015-09-14 00:00:00,12.5,71,583,587,CLE,71,.500,.503
AL Central,2015-09-14 00:00:00,15.5,74,608,561,CHW,68,.479,.463
AL Central,2015-09-14 00:00:00,19.0,78,726,618,DET,65,.455,.427
AL West,2015-09-14 00:00:00,0.0,67,525,628,HOU,77,.535,.581
AL West,2015-09-14 00:00:00,0.5,67,652,627,TEX,76,.531,.482
AL West,2015-09-14 00:00:00,4.5,71,588,570,LAA,72,.503,.486
AL West,2015-09-14 00:00:00,7.5,75,651,587,SEA,70,.483,.453
AL West,2015-09-14 00:00:00,16.0,83,615,603,OAK,61,.424,.491
NL East,2015-09-14 00:00:00,0.0,61,538,618,NYM,83,.576,.563
NL East,2015-09-14 00:00:00,9.5,70,577,629,WSN,73,.510,.539
NL East,2015-09-14 00:00:00,22.0,83,592,528,MIA,61,.424,.448
NL East,2015-09-14 00:00:00,27.0,88,701,517,ATL,56,.389,.364
NL East,2015-09-14 00:00:00,27.5,89,749,562,PHI,56,.386,.372
NL Central,2015-09-14 00:00:00,0.0,54,460,572,STL,89,.622,.598
NL Central,2015-09-14 00:00:00,2.5,56,521,614,PIT,86,.606,.575
NL Central,2015-09-14 00:00:00,6.5,60,558,605,CHC,82,.577,.537
NL Central,2015-09-14 00:00:00,27.0,81,656,592,MIL,62,.434,.453
NL Central,2015-09-14 00:00:00,29.0,83,637,579,CIN,60,.420,.456
NL West,2015-09-14 00:00:00,0.0,60,518,594,LAD,83,.580,.562
NL West,2015-09-14 00:00:00,7.5,68,544,624,SFG,76,.528,.562
NL West,2015-09-14 00:00:00,15.5,76,638,645,ARI,68,.472,.505
NL West,2015-09-14 00:00:00,16.0,77,655,594,SDP,68,.469,.455
NL West,2015-09-14 00:00:00,23.5,84,750,639,COL,60,.417,.427
AL East,2015-09-15 00:00:00,0.0,62,595,792,TOR,82,.569,.628
AL East,2015-09-15 00:00:00,3.0,65,622,700,NYY,79,.549,.554
AL East,2015-09-15 00:00:00,11.0,73,606,640,BAL,71,.493,.525
AL East,2015-09-15 00:00:00,12.0,74,566,553,TBR,70,.486,.489
AL East,2015-09-15 00:00:00,14.0,76,688,667,BOS,68,.472,.486
AL Central,2015-09-15 00:00:00,0.0,59,570,645,KCR,85,.590,.556
AL Central,2015-09-15 00:00:00,10.0,69,625,624,MIN,75,.521,.499
AL Central,2015-09-15 00:00:00,13.5,72,585,587,CLE,71,.497,.502
AL Central,2015-09-15 00:00:00,16.5,75,625,567,CHW,68,.476,.456
AL Central,2015-09-15 00:00:00,19.0,78,730,623,DET,66,.458,.428
AL West,2015-09-15 00:00:00,0.0,67,657,633,TEX,77,.535,.483
AL West,2015-09-15 00:00:00,0.5,68,531,633,HOU,77,.531,.580
AL West,2015-09-15 00:00:00,4.0,71,591,574,LAA,73,.507,.487
AL West,2015-09-15 00:00:00,8.0,76,655,590,SEA,70,.479,.452
AL West,2015-09-15 00:00:00,15.5,83,621,620,OAK,62,.428,.499
NL East,2015-09-15 00:00:00,0.0,62,547,621,NYM,83,.572,.558
NL East,2015-09-15 00:00:00,8.5,70,577,633,WSN,74,.514,.542
NL East,2015-09-15 00:00:00,21.0,83,595,537,MIA,62,.428,.453
NL East,2015-09-15 00:00:00,26.0,88,703,520,ATL,57,.393,.365
NL East,2015-09-15 00:00:00,27.5,90,753,562,PHI,56,.384,.369
NL Central,2015-09-15 00:00:00,0.0,54,461,575,STL,90,.625,.600
NL Central,2015-09-15 00:00:00,3.0,57,527,620,PIT,87,.604,.574
NL Central,2015-09-15 00:00:00,7.0,61,564,611,CHC,83,.576,.537
NL Central,2015-09-15 00:00:00,28.0,82,659,593,MIL,62,.431,.452
NL Central,2015-09-15 00:00:00,29.0,83,645,588,CIN,61,.424,.458
NL West,2015-09-15 00:00:00,0.0,61,523,598,LAD,83,.576,.561
NL West,2015-09-15 00:00:00,7.5,69,553,632,SFG,76,.524,.561
NL West,2015-09-15 00:00:00,14.5,76,642,651,ARI,69,.476,.506
NL West,2015-09-15 00:00:00,16.0,78,661,598,SDP,68,.466,.454
NL West,2015-09-15 00:00:00,22.5,84,754,644,COL,61,.421,.428
AL East,2015-09-16 00:00:00,0.0,62,596,801,TOR,83,.572,.632
AL East,2015-09-16 00:00:00,3.0,65,623,703,NYY,80,.552,.555
AL East,2015-09-16 00:00:00,12.0,74,616,641,BAL,71,.490,.518
AL East,2015-09-16 00:00:00,13.0,75,569,554,TBR,70,.483,.488
